id,exchange,symbol,date,price,amount,bid
10009986,cb,btcusd,1.4679E+12,643.78,0.266,FALSE
10009985,cb,btcusd,1.4679E+12,643.78,0.1878,FALSE
10009984,cb,btcusd,1.4679E+12,643.76,0.3867,FALSE
10009988,cb,btcusd,1.4679E+12,642.91,0.5905,FALSE
10009989,cb,btcusd,1.4679E+12,642.93,0.4028,FALSE
10009991,cb,btcusd,1.4679E+12,642.95,0.225,FALSE
10009990,cb,btcusd,1.4679E+12,642.95,0.6427,FALSE
10009992,cb,btcusd,1.4679E+12,642.97,0.229,FALSE
10009993,cb,btcusd,1.4679E+12,643.3,0.4215,FALSE
10009994,cb,btcusd,1.4679E+12,643.32,1.402,FALSE
10009995,cb,btcusd,1.4679E+12,643.55,0.223,FALSE
10009996,cb,btcusd,1.4679E+12,643.56,1.48,FALSE
10009997,cb,btcusd,1.4679E+12,643.76,0.256,FALSE
10009998,cb,btcusd,1.4679E+12,643.76,3.342,FALSE
10009999,cb,btcusd,1.4679E+12,643.8,1.38,FALSE
10010000,cb,btcusd,1.4679E+12,643.94,0.275,FALSE
10010001,cb,btcusd,1.4679E+12,644.02,1.72068,FALSE
10010002,cb,btcusd,1.4679E+12,643.94,0.06481,FALSE
10010003,cb,btcusd,1.4679E+12,643.76,0.2496,FALSE
10010004,cb,btcusd,1.4679E+12,643.78,0.5801,FALSE
10010005,cb,btcusd,1.4679E+12,643.8,1.252,FALSE
10010006,cb,btcusd,1.4679E+12,643.95,2.318,FALSE
10010007,cb,btcusd,1.4679E+12,643.96,2,FALSE
10010008,cb,btcusd,1.4679E+12,644.02,0.11945,FALSE
10010009,cb,btcusd,1.4679E+12,644.02,2.09371,FALSE
10010011,cb,btcusd,1.4679E+12,643.79,0.4308,TRUE
10010010,cb,btcusd,1.4679E+12,643.81,0.4378,TRUE
10010012,cb,btcusd,1.4679E+12,643.79,2.31162,TRUE
10010014,cb,btcusd,1.4679E+12,644.02,0.71253,FALSE
10010013,cb,btcusd,1.4679E+12,644.01,0.126,FALSE
10010015,cb,btcusd,1.4679E+12,644.01,0.43,TRUE
10010017,cb,btcusd,1.4679E+12,644.01,0.7842,TRUE
10010016,cb,btcusd,1.4679E+12,644.01,0.7877,TRUE
10010018,cb,btcusd,1.4679E+12,644.01,0.7641,TRUE
10010019,cb,btcusd,1.4679E+12,644.01,0.7547,TRUE
10010021,cb,btcusd,1.4679E+12,643.68,1.82,TRUE
10010020,cb,btcusd,1.4679E+12,643.9,0.7,TRUE
10010022,cb,btcusd,1.4679E+12,643.67,0.388,TRUE
10010023,cb,btcusd,1.4679E+12,643.6,1.38,TRUE
10010024,cb,btcusd,1.4679E+12,643.59,0.41,TRUE
10010025,cb,btcusd,1.4679E+12,643.55,1.05,TRUE
10010027,cb,btcusd,1.4679E+12,643.53,0.39,TRUE
10010026,cb,btcusd,1.4679E+12,643.54,0.7,TRUE
10010028,cb,btcusd,1.4679E+12,643.52,0.60109,TRUE
10010029,cb,btcusd,1.4679E+12,644.02,0.31535538,FALSE
10010030,cb,btcusd,1.4679E+12,644.05,0.01,FALSE
10010032,cb,btcusd,1.4679E+12,644.38,0.02877462,FALSE
10010031,cb,btcusd,1.4679E+12,644.26,0.01,FALSE
10010033,cb,btcusd,1.4679E+12,644.41,0.2239,FALSE
10010037,cb,btcusd,1.4679E+12,644.88,0.01,FALSE
10010034,cb,btcusd,1.4679E+12,644.43,0.2006,FALSE
10010036,cb,btcusd,1.4679E+12,644.72,0.01,FALSE
10010035,cb,btcusd,1.4679E+12,644.45,0.01,FALSE
10010038,cb,btcusd,1.4679E+12,644.93,0.136,FALSE
10010039,cb,btcusd,1.4679E+12,644.94,0.7,FALSE
10010042,cb,btcusd,1.4679E+12,645.17,0.098,FALSE
10010041,cb,btcusd,1.4679E+12,645.15,0.126,FALSE
10010040,cb,btcusd,1.4679E+12,645.12,0.01,FALSE
10010043,cb,btcusd,1.4679E+12,645.19,0.075,FALSE
10010044,cb,btcusd,1.4679E+12,645.28,0.10056,FALSE
10010045,cb,btcusd,1.4679E+12,644.13,0.18376,FALSE
10010046,cb,btcusd,1.4679E+12,644.19,0.57428,TRUE
10010047,cb,btcusd,1.4679E+12,644.32,0.501,TRUE
10010048,cb,btcusd,1.4679E+12,644.32,3.50883,TRUE
10010050,cb,btcusd,1.4679E+12,644.99,0.11563,FALSE
10010049,cb,btcusd,1.4679E+12,644.97,0.2846,FALSE
10010051,cb,btcusd,1.4679E+12,644.68,0.22211,FALSE
10010052,cb,btcusd,1.4679E+12,644.38,0.80261,FALSE
10010054,cb,btcusd,1.4679E+12,644.12,0.2053,FALSE
10010053,cb,btcusd,1.4679E+12,644.12,1.1974,FALSE
10010056,cb,btcusd,1.4679E+12,644.12,0.4298,FALSE
10010055,cb,btcusd,1.4679E+12,644.12,0.451,FALSE
10010058,cb,btcusd,1.4679E+12,644.37,0.16787,FALSE
10010057,cb,btcusd,1.4679E+12,644.12,0.3999,FALSE
10010059,cb,btcusd,1.4679E+12,644.12,0.01417,FALSE
10010060,cb,btcusd,1.4679E+12,644.12,1.68696,FALSE
10010061,cb,btcusd,1.4679E+12,644.12,0.00111992,FALSE
10010063,cb,btcusd,1.4679E+12,644.08,0.7,FALSE
10010064,cb,btcusd,1.4679E+12,644.88,0.42064,FALSE
10010062,cb,btcusd,1.4679E+12,644.08,8.2978,FALSE
10010065,cb,btcusd,1.4679E+12,644.89,3.58,FALSE
10010067,cb,btcusd,1.4679E+12,645,1,FALSE
10010066,cb,btcusd,1.4679E+12,644.99,1.94,FALSE
10010068,cb,btcusd,1.4679E+12,645,0.71859,FALSE
10010069,cb,btcusd,1.4679E+12,644.87,0.01,FALSE
10010070,cb,btcusd,1.4679E+12,644.76,0.09773,FALSE
10010072,cb,btcusd,1.4679E+12,644.12,0.26826,TRUE
10010071,cb,btcusd,1.4679E+12,644.14,0.64,TRUE
10010073,cb,btcusd,1.4679E+12,644.99,0.01,FALSE
10010074,cb,btcusd,1.4679E+12,644.02,1.47884,TRUE
10010075,cb,btcusd,1.4679E+12,644.34,0.6297,TRUE
10010076,cb,btcusd,1.4679E+12,644.32,0.57739,TRUE
10010077,cb,btcusd,1.4679E+12,644.92,0.193,FALSE
10010078,cb,btcusd,1.4679E+12,644.93,0.10311,FALSE
10010079,cb,btcusd,1.4679E+12,644.93,0.18454,FALSE
10010081,cb,btcusd,1.4679E+12,644.71,0.00416,FALSE
10010080,cb,btcusd,1.4679E+12,644.71,0.2346,FALSE
10010082,cb,btcusd,1.4679E+12,644.4,2,FALSE
10010084,cb,btcusd,1.4679E+12,644.38,0.2794,TRUE
10010083,cb,btcusd,1.4679E+12,644.4,0.2293,TRUE
10010085,cb,btcusd,1.4679E+12,644.38,0.135,TRUE
10010086,cb,btcusd,1.4679E+12,644.36,0.3084,TRUE
10010087,cb,btcusd,1.4679E+12,644.34,0.3039,TRUE
10010088,cb,btcusd,1.4679E+12,644.3,0.157,TRUE
10010089,cb,btcusd,1.4679E+12,644.22,1,TRUE
10010090,cb,btcusd,1.4679E+12,644.14,0.237,TRUE
10010091,cb,btcusd,1.4679E+12,644.14,0.01,TRUE
10010094,cb,btcusd,1.4679E+12,644.08,0.7,TRUE
10010093,cb,btcusd,1.4679E+12,644.09,2.38,TRUE
10010092,cb,btcusd,1.4679E+12,644.09,0.39,TRUE
10010097,cb,btcusd,1.4679E+12,643.91,0.01,TRUE
10010095,cb,btcusd,1.4679E+12,644.03,1.297,TRUE
10010099,cb,btcusd,1.4679E+12,643.9,0.01,TRUE
10010096,cb,btcusd,1.4679E+12,643.92,1.62,TRUE
10010098,cb,btcusd,1.4679E+12,643.91,0.92,TRUE
10010100,cb,btcusd,1.4679E+12,643.9,0.71,TRUE
10010103,cb,btcusd,1.4679E+12,643.88,0.01,TRUE
10010102,cb,btcusd,1.4679E+12,643.89,0.71,TRUE
10010101,cb,btcusd,1.4679E+12,643.89,0.01,TRUE
10010107,cb,btcusd,1.4679E+12,643.78,0.01,TRUE
10010105,cb,btcusd,1.4679E+12,643.83,0.121,TRUE
10010104,cb,btcusd,1.4679E+12,643.84,1.82,TRUE
10010106,cb,btcusd,1.4679E+12,643.83,3.07,TRUE
10010108,cb,btcusd,1.4679E+12,643.77,1.176,TRUE
10010111,cb,btcusd,1.4679E+12,643.57,0.01,TRUE
10010110,cb,btcusd,1.4679E+12,643.58,3.06,TRUE
10010112,cb,btcusd,1.4679E+12,643.52,2.4,TRUE
10010109,cb,btcusd,1.4679E+12,643.75,0.113,TRUE
10010116,cb,btcusd,1.4679E+12,643.06,3.84,TRUE
10010115,cb,btcusd,1.4679E+12,643.28,1.063,TRUE
10010114,cb,btcusd,1.4679E+12,643.29,2.98,TRUE
10010113,cb,btcusd,1.4679E+12,643.51,1.214,TRUE
10010117,cb,btcusd,1.4679E+12,643.05,17.696,TRUE
10010118,cb,btcusd,1.4679E+12,643.77,0.289,TRUE
10010119,cb,btcusd,1.4679E+12,643.76,1.118,TRUE
10010121,cb,btcusd,1.4679E+12,643.7,4.71322,TRUE
10010120,cb,btcusd,1.4679E+12,643.71,3.031,TRUE
10010122,cb,btcusd,1.4679E+12,644.66,0.00008849,FALSE
10010123,cb,btcusd,1.4679E+12,643.71,0.01903,TRUE
10010124,cb,btcusd,1.4679E+12,644.63,0.19646,FALSE
10010125,cb,btcusd,1.4679E+12,644.68,0.01,FALSE
10010126,cb,btcusd,1.4679E+12,644.88,0.01,FALSE
10010127,cb,btcusd,1.4679E+12,644.93,0.71235,FALSE
10010128,cb,btcusd,1.4679E+12,644.99,0.97,FALSE
10010129,cb,btcusd,1.4679E+12,645,11.31695,FALSE
10010130,cb,btcusd,1.4679E+12,645,2,FALSE
10010132,cb,btcusd,1.4679E+12,645,5.96446,FALSE
10010131,cb,btcusd,1.4679E+12,644.99,0.4,FALSE
10010133,cb,btcusd,1.4679E+12,645,0.01,FALSE
10010136,cb,btcusd,1.4679E+12,645.32,0.01,FALSE
10010134,cb,btcusd,1.4679E+12,645.01,0.125,FALSE
10010135,cb,btcusd,1.4679E+12,645.12,0.01,FALSE
10010137,cb,btcusd,1.4679E+12,645.34,0.121,FALSE
10010138,cb,btcusd,1.4679E+12,645.4,7.87178,FALSE
10010140,cb,btcusd,1.4679E+12,645.72,0.01,FALSE
10010139,cb,btcusd,1.4679E+12,645.46,0.01,FALSE
10010141,cb,btcusd,1.4679E+12,645.94,0.01,FALSE
10010142,cb,btcusd,1.4679E+12,645.97,0.0555,FALSE
10010143,cb,btcusd,1.4679E+12,645.97,0.0345,FALSE
10010144,cb,btcusd,1.4679E+12,644.44,11.51863,TRUE
10010145,cb,btcusd,1.4679E+12,645.57,0.2328,FALSE
10010146,cb,btcusd,1.4679E+12,645.57,0.3372,FALSE
10010147,cb,btcusd,1.4679E+12,645.57,0.045,FALSE
10010148,cb,btcusd,1.4679E+12,645.57,0.04,FALSE
10010149,cb,btcusd,1.4679E+12,645.57,0.1442,FALSE
10010150,cb,btcusd,1.4679E+12,645.57,0.2324,FALSE
10010151,cb,btcusd,1.4679E+12,645.57,0.07,FALSE
10010152,cb,btcusd,1.4679E+12,645.57,0.075,FALSE
10010153,cb,btcusd,1.4679E+12,645.57,0.065,FALSE
10010154,cb,btcusd,1.4679E+12,645.57,0.0888,FALSE
10010155,cb,btcusd,1.4679E+12,645.57,0.0585,FALSE
10010156,cb,btcusd,1.4679E+12,645.57,0.04,FALSE
10010157,cb,btcusd,1.4679E+12,645.57,0.0914,FALSE
10010158,cb,btcusd,1.4679E+12,645.51,0.1725,FALSE
10010159,cb,btcusd,1.4679E+12,645.53,0.2547,FALSE
10010160,cb,btcusd,1.4679E+12,645.55,1.55,FALSE
10010161,cb,btcusd,1.4679E+12,645.55,2.549,FALSE
10010162,cb,btcusd,1.4679E+12,645.57,0.21017,FALSE
10010163,cb,btcusd,1.4679E+12,645.46,0.02,FALSE
10010164,cb,btcusd,1.4679E+12,645.63,0.10173,FALSE
10010165,cb,btcusd,1.4679E+12,645.8,1.42,FALSE
10010166,cb,btcusd,1.4679E+12,645.81,0.39215,FALSE
10010167,cb,btcusd,1.4679E+12,645.5,0.6171,FALSE
10010168,cb,btcusd,1.4679E+12,645.53,0.5346,FALSE
10010169,cb,btcusd,1.4679E+12,645.56,0.5274,FALSE
10010170,cb,btcusd,1.4679E+12,645.59,0.5213,FALSE
10010171,cb,btcusd,1.4679E+12,645.78,2.39,FALSE
10010172,cb,btcusd,1.4679E+12,645.81,0.7,FALSE
10010173,cb,btcusd,1.4679E+12,645.82,1.308,FALSE
10010174,cb,btcusd,1.4679E+12,645.96,0.01,FALSE
10010175,cb,btcusd,1.4679E+12,645.97,0.259,FALSE
10010176,cb,btcusd,1.4679E+12,646.05,0.28,FALSE
10010177,cb,btcusd,1.4679E+12,646.06,1.063,FALSE
10010179,cb,btcusd,1.4679E+12,646.13,0.01,FALSE
10010178,cb,btcusd,1.4679E+12,646.09,0.5,FALSE
10010181,cb,btcusd,1.4679E+12,646.24,0.245,FALSE
10010182,cb,btcusd,1.4679E+12,646.29,1.167,FALSE
10010183,cb,btcusd,1.4679E+12,646.33,0.10823,FALSE
10010180,cb,btcusd,1.4679E+12,646.16,0.211,FALSE
10010184,cb,btcusd,1.4679E+12,645.49,0.19,FALSE
10010185,cb,btcusd,1.4679E+12,646.18,0.37865,FALSE
10010186,cb,btcusd,1.4679E+12,646.18,0.02724,FALSE
10010187,cb,btcusd,1.4679E+12,646.18,0.03856,FALSE
10010188,cb,btcusd,1.4679E+12,646.18,0.04,FALSE
10010189,cb,btcusd,1.4679E+12,645.15,1.251,FALSE
10010190,cb,btcusd,1.4679E+12,645.41,0.23341,FALSE
10010191,cb,btcusd,1.4679E+12,645.16,0.02,FALSE
10010192,cb,btcusd,1.4679E+12,645.1,0.1301,FALSE
10010193,cb,btcusd,1.4679E+12,645.1,0.0304,FALSE
10010195,cb,btcusd,1.4679E+12,645.17,0.0344,FALSE
10010194,cb,btcusd,1.4679E+12,645.1,0.0406,FALSE
10010196,cb,btcusd,1.4679E+12,645.17,0.085,FALSE
10010197,cb,btcusd,1.4679E+12,645.17,0.0679,FALSE
10010198,cb,btcusd,1.4679E+12,645.08,0.03139048,FALSE
10010199,cb,btcusd,1.4679E+12,645.19,0.24741,FALSE
10010200,cb,btcusd,1.4679E+12,645.25,4,FALSE
10010202,cb,btcusd,1.4679E+12,644.63,0.103,TRUE
10010201,cb,btcusd,1.4679E+12,644.63,0.01,TRUE
10010203,cb,btcusd,1.4679E+12,644.51,0.11,TRUE
10010204,cb,btcusd,1.4679E+12,644.44,0.118,TRUE
10010205,cb,btcusd,1.4679E+12,644.43,0.01,TRUE
10010206,cb,btcusd,1.4679E+12,644.3,0.01,TRUE
10010207,cb,btcusd,1.4679E+12,644.29,0.01,TRUE
10010208,cb,btcusd,1.4679E+12,644.28,0.01,TRUE
10010209,cb,btcusd,1.4679E+12,644.27,0.01,TRUE
10010210,cb,btcusd,1.4679E+12,644.26,0.01,TRUE
10010211,cb,btcusd,1.4679E+12,644.2,0.01,TRUE
10010212,cb,btcusd,1.4679E+12,643.98,0.10798,TRUE
10010213,cb,btcusd,1.4679E+12,644.65,0.251,TRUE
10010214,cb,btcusd,1.4679E+12,644.63,0.49,TRUE
10010215,cb,btcusd,1.4679E+12,644.62,0.2861,TRUE
10010216,cb,btcusd,1.4679E+12,644.61,0.34,TRUE
10010217,cb,btcusd,1.4679E+12,644.6,0.25,TRUE
10010218,cb,btcusd,1.4679E+12,644.52,0.49798,TRUE
10010220,cb,btcusd,1.4679E+12,644.77,0.3066,TRUE
10010219,cb,btcusd,1.4679E+12,644.79,0.2282,TRUE
10010221,cb,btcusd,1.4679E+12,644.77,0.172,TRUE
10010222,cb,btcusd,1.4679E+12,644.75,0.3103,TRUE
10010223,cb,btcusd,1.4679E+12,644.73,0.3224,TRUE
10010224,cb,btcusd,1.4679E+12,644.42,0.191,TRUE
10010225,cb,btcusd,1.4679E+12,644.39,0.141,TRUE
10010226,cb,btcusd,1.4679E+12,644.23,0.346,TRUE
10010227,cb,btcusd,1.4679E+12,643.99,0.307,TRUE
10010228,cb,btcusd,1.4679E+12,643.99,1.0254,TRUE
10010231,cb,btcusd,1.4679E+12,644.84,1.4,FALSE
10010230,cb,btcusd,1.4679E+12,644.78,0.62,FALSE
10010229,cb,btcusd,1.4679E+12,644.77,0.336,FALSE
10010232,cb,btcusd,1.4679E+12,644.85,0.25,FALSE
10010233,cb,btcusd,1.4679E+12,644.86,0.2,FALSE
10010234,cb,btcusd,1.4679E+12,644.87,0.0767,FALSE
10010235,cb,btcusd,1.4679E+12,644.87,0.01,FALSE
10010236,cb,btcusd,1.4679E+12,645.08,2.50347,FALSE
10010237,cb,btcusd,1.4679E+12,644,0.05,TRUE
10010238,cb,btcusd,1.4679E+12,643.95,1.165,TRUE
10010239,cb,btcusd,1.4679E+12,643.92,0.254,TRUE
10010240,cb,btcusd,1.4679E+12,643.88,0.242,TRUE
10010241,cb,btcusd,1.4679E+12,643.88,2.7401,TRUE
10010243,cb,btcusd,1.4679E+12,644.48,2.47,FALSE
10010242,cb,btcusd,1.4679E+12,644.25,0.05,FALSE
10010244,cb,btcusd,1.4679E+12,644.49,0.01,FALSE
10010245,cb,btcusd,1.4679E+12,644.59,0.13858,FALSE
10010246,cb,btcusd,1.4679E+12,644.46,0.01,FALSE
10010247,cb,btcusd,1.4679E+12,644.62,0.07933,FALSE
10010248,cb,btcusd,1.4679E+12,644.65,0.45,FALSE
10010249,cb,btcusd,1.4679E+12,644.7,0.01,FALSE
10010250,cb,btcusd,1.4679E+12,644.96,0.093,FALSE
10010251,cb,btcusd,1.4679E+12,644.99,0.0633,FALSE
10010253,cb,btcusd,1.4679E+12,645.09,0.139,FALSE
10010252,cb,btcusd,1.4679E+12,645.09,0.01,FALSE
10010254,cb,btcusd,1.4679E+12,645.17,0.146,FALSE
10010255,cb,btcusd,1.4679E+12,645.21,0.45,FALSE
10010256,cb,btcusd,1.4679E+12,645.24,0.0767,FALSE
10010258,cb,btcusd,1.4679E+12,645.25,0.13393,FALSE
10010257,cb,btcusd,1.4679E+12,645.25,0.12,FALSE
10010259,cb,btcusd,1.4679E+12,645.32,0.1131,FALSE
10010260,cb,btcusd,1.4679E+12,645.32,0.057,FALSE
10010261,cb,btcusd,1.4679E+12,645.32,0.0224,FALSE
10010262,cb,btcusd,1.4679E+12,645.32,0.2352,FALSE
10010263,cb,btcusd,1.4679E+12,645.32,0.1067,FALSE
10010264,cb,btcusd,1.4679E+12,645.32,0.012,FALSE
10010265,cb,btcusd,1.4679E+12,645.32,0.3124,FALSE
10010266,cb,btcusd,1.4679E+12,645.31,0.188,FALSE
10010267,cb,btcusd,1.4679E+12,645.31,0.0294,FALSE
10010268,cb,btcusd,1.4679E+12,645.31,0.0126,FALSE
10010269,cb,btcusd,1.4679E+12,645.23,0.07799,FALSE
10010270,cb,btcusd,1.4679E+12,644.63,0.09540878,TRUE
10010271,cb,btcusd,1.4679E+12,644.77,0.0131,TRUE
10010273,cb,btcusd,1.4679E+12,644.81,0.249,FALSE
10010272,cb,btcusd,1.4679E+12,644.81,0.986,FALSE
10010276,cb,btcusd,1.4679E+12,645.07,0.254,FALSE
10010275,cb,btcusd,1.4679E+12,645,1.047,FALSE
10010274,cb,btcusd,1.4679E+12,644.99,0.273,FALSE
10010278,cb,btcusd,1.4679E+12,645.07,0.17814,FALSE
10010277,cb,btcusd,1.4679E+12,645.07,2.831,FALSE
10010279,cb,btcusd,1.4679E+12,644.63,0.43286,FALSE
10010280,cb,btcusd,1.4679E+12,644.97,0.41653,FALSE
10010281,cb,btcusd,1.4679E+12,644.93,0.03833,FALSE
10010282,cb,btcusd,1.4679E+12,644.87,0.27084762,FALSE
10010284,cb,btcusd,1.4679E+12,644.87,0.05534762,FALSE
10010283,cb,btcusd,1.4679E+12,644.85,0.2155,FALSE
10010285,cb,btcusd,1.4679E+12,645,0.27084762,FALSE
10010286,cb,btcusd,1.4679E+12,644.99,0.186,FALSE
10010287,cb,btcusd,1.4679E+12,645,0.08484762,FALSE
10010288,cb,btcusd,1.4679E+12,644.8,0.27084762,TRUE
10010291,cb,btcusd,1.4679E+12,644.62,0.27084762,TRUE
10010289,cb,btcusd,1.4679E+12,644.71,0.27084762,TRUE
10010290,cb,btcusd,1.4679E+12,644.64,0.163,TRUE
10010292,cb,btcusd,1.4679E+12,644.61,0.01,TRUE
10010295,cb,btcusd,1.4679E+12,644.48,0.1,TRUE
10010294,cb,btcusd,1.4679E+12,644.53,0.27084762,TRUE
10010297,cb,btcusd,1.4679E+12,644.44,0.27084762,TRUE
10010296,cb,btcusd,1.4679E+12,644.44,0.127,TRUE
10010293,cb,btcusd,1.4679E+12,644.61,0.01,TRUE
10010298,cb,btcusd,1.4679E+12,644.35,0.129,TRUE
10010300,cb,btcusd,1.4679E+12,644.27,0.03225428,TRUE
10010299,cb,btcusd,1.4679E+12,644.35,0.27084762,TRUE
10010301,cb,btcusd,1.4679E+12,644.6,8.57,FALSE
10010302,cb,btcusd,1.4679E+12,644.63,0.14925,FALSE
10010303,cb,btcusd,1.4679E+12,644.29,0.36034,FALSE
10010304,cb,btcusd,1.4679E+12,644.23,0.0949954,FALSE
10010305,cb,btcusd,1.4679E+12,644.23,0.03803,FALSE
10010306,cb,btcusd,1.4679E+12,644.22,0.01,TRUE
10010307,cb,btcusd,1.4679E+12,644,0.05,TRUE
10010309,cb,btcusd,1.4679E+12,643.94,0.01,TRUE
10010308,cb,btcusd,1.4679E+12,643.98,0.01,TRUE
10010310,cb,btcusd,1.4679E+12,643.92,0.075,TRUE
10010312,cb,btcusd,1.4679E+12,643.77,0.01,TRUE
10010311,cb,btcusd,1.4679E+12,643.83,0.084,TRUE
10010313,cb,btcusd,1.4679E+12,643.75,0.05,TRUE
10010314,cb,btcusd,1.4679E+12,643.75,0.075,TRUE
10010316,cb,btcusd,1.4679E+12,643.65,0.31862,TRUE
10010315,cb,btcusd,1.4679E+12,643.67,0.13,TRUE
10010317,cb,btcusd,1.4679E+12,644,0.05,FALSE
10010318,cb,btcusd,1.4679E+12,644.2,0.06,FALSE
10010319,cb,btcusd,1.4679E+12,644.21,0.44,FALSE
10010320,cb,btcusd,1.4679E+12,644.21,4.59279,FALSE
10010321,cb,btcusd,1.4679E+12,643.75,0.05,TRUE
10010322,cb,btcusd,1.4679E+12,643.75,0.00974,TRUE
10010323,cb,btcusd,1.4679E+12,644,0.01,FALSE
10010324,cb,btcusd,1.4679E+12,644,0.04,FALSE
10010325,cb,btcusd,1.4679E+12,644.07,0.01,FALSE
10010326,cb,btcusd,1.4679E+12,644.17,0.00898,FALSE
10010327,cb,btcusd,1.4679E+12,644.23,0.05,FALSE
10010328,cb,btcusd,1.4679E+12,644.25,0.05,FALSE
10010329,cb,btcusd,1.4679E+12,644.26,0.01,FALSE
10010330,cb,btcusd,1.4679E+12,644.38,0.06,FALSE
10010331,cb,btcusd,1.4679E+12,644.4,5.23587,FALSE
10010332,cb,btcusd,1.4679E+12,644.4,0.62655,FALSE
10010333,cb,btcusd,1.4679E+12,644.46,0.01,FALSE
10010334,cb,btcusd,1.4679E+12,644.53,0.09,FALSE
10010336,cb,btcusd,1.4679E+12,644.53,0.02231,FALSE
10010335,cb,btcusd,1.4679E+12,644.53,0.36,FALSE
10010337,cb,btcusd,1.4679E+12,644.53,0.18269,FALSE
10010338,cb,btcusd,1.4679E+12,644.63,0.81731,FALSE
10010339,cb,btcusd,1.4679E+12,644.6,0.05593,FALSE
10010340,cb,btcusd,1.4679E+12,644,0.05,TRUE
10010345,cb,btcusd,1.4679E+12,643.75,0.04,TRUE
10010343,cb,btcusd,1.4679E+12,643.78,0.01,TRUE
10010344,cb,btcusd,1.4679E+12,643.75,0.01,TRUE
10010342,cb,btcusd,1.4679E+12,643.86,0.112,TRUE
10010341,cb,btcusd,1.4679E+12,643.98,0.01,TRUE
10010347,cb,btcusd,1.4679E+12,643.67,1,TRUE
10010346,cb,btcusd,1.4679E+12,643.75,0.015,TRUE
10010349,cb,btcusd,1.4679E+12,643.59,0.01,TRUE
10010348,cb,btcusd,1.4679E+12,643.65,0.083,TRUE
10010351,cb,btcusd,1.4679E+12,643.5,0.05,TRUE
10010350,cb,btcusd,1.4679E+12,643.57,0.099,TRUE
10010352,cb,btcusd,1.4679E+12,643.49,0.08,TRUE
10010353,cb,btcusd,1.4679E+12,643.41,0.127,TRUE
10010354,cb,btcusd,1.4679E+12,643.34,0.54,TRUE
10010355,cb,btcusd,1.4679E+12,643.34,2.398,TRUE
10010356,cb,btcusd,1.4679E+12,643.27,0.263,TRUE
10010357,cb,btcusd,1.4679E+12,643.25,0.05,TRUE
10010359,cb,btcusd,1.4679E+12,643.04,0.30698,TRUE
10010358,cb,btcusd,1.4679E+12,643.24,0.988,TRUE
10010361,cb,btcusd,1.4679E+12,643.74,6.93,FALSE
10010360,cb,btcusd,1.4679E+12,643.5,0.05,FALSE
10010362,cb,btcusd,1.4679E+12,643.75,0.05,FALSE
10010363,cb,btcusd,1.4679E+12,643.82,0.01673,FALSE
10010364,cb,btcusd,1.4679E+12,643.54,0.1628,TRUE
10010365,cb,btcusd,1.4679E+12,643.52,0.166,TRUE
10010366,cb,btcusd,1.4679E+12,643.52,0.071,TRUE
10010367,cb,btcusd,1.4679E+12,643.5,0.05,TRUE
10010368,cb,btcusd,1.4679E+12,643.5,0.085,TRUE
10010369,cb,btcusd,1.4679E+12,643.3,0.102,TRUE
10010370,cb,btcusd,1.4679E+12,643.25,0.05,TRUE
10010371,cb,btcusd,1.4679E+12,643.16,1.18,TRUE
10010372,cb,btcusd,1.4679E+12,643.15,0.074,TRUE
10010373,cb,btcusd,1.4679E+12,643.01,3.71,TRUE
10010374,cb,btcusd,1.4679E+12,643,0.98,TRUE
10010375,cb,btcusd,1.4679E+12,643,0.05,TRUE
10010376,cb,btcusd,1.4679E+12,642.94,0.47,TRUE
10010377,cb,btcusd,1.4679E+12,642.93,0.01,TRUE
10010378,cb,btcusd,1.4679E+12,642.91,0.72,TRUE
10010380,cb,btcusd,1.4679E+12,642.86,1.045,TRUE
10010381,cb,btcusd,1.4679E+12,642.85,0.216,TRUE
10010379,cb,btcusd,1.4679E+12,642.9,0.246,TRUE
10010382,cb,btcusd,1.4679E+12,642.81,0.01,TRUE
10010383,cb,btcusd,1.4679E+12,642.78,0.01,TRUE
10010384,cb,btcusd,1.4679E+12,642.77,0.01,TRUE
10010385,cb,btcusd,1.4679E+12,642.77,0.244,TRUE
10010388,cb,btcusd,1.4679E+12,642.75,0.1,TRUE
10010387,cb,btcusd,1.4679E+12,642.76,0.51,TRUE
10010389,cb,btcusd,1.4679E+12,642.75,0.05,TRUE
10010386,cb,btcusd,1.4679E+12,642.76,0.01,TRUE
10010394,cb,btcusd,1.4679E+12,642.64,0.22,TRUE
10010396,cb,btcusd,1.4679E+12,642.62,0.14,TRUE
10010391,cb,btcusd,1.4679E+12,642.69,0.229,TRUE
10010390,cb,btcusd,1.4679E+12,642.7,0.82,TRUE
10010395,cb,btcusd,1.4679E+12,642.63,0.01,TRUE
10010393,cb,btcusd,1.4679E+12,642.68,0.976,TRUE
10010392,cb,btcusd,1.4679E+12,642.69,0.49,TRUE
10010397,cb,btcusd,1.4679E+12,642.61,0.219,TRUE
10010399,cb,btcusd,1.4679E+12,642.53,0.264,TRUE
10010398,cb,btcusd,1.4679E+12,642.54,1.61,TRUE
10010400,cb,btcusd,1.4679E+12,642.51,0.09385,TRUE
10010401,cb,btcusd,1.4679E+12,643.74,0.06,FALSE
10010402,cb,btcusd,1.4679E+12,643.74,0.066,FALSE
10010404,cb,btcusd,1.4679E+12,643.75,0.05,FALSE
